Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,Product Name,Sales,Quantity,Discount,Profit,Outlier,Q1,     Q3,IQR,Upper Limit,Lower Limit
9700,CA2017154116,15-12-2017,19-12-2017,Standard Class,KM16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFFAP10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0,16.296,FALSE,,,,,
9701,CA2017154116,15-12-2017,19-12-2017,Standard Class,KM16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,TECPH10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,FALSE,,,,,
9702,CA2016105291,30-10-2016,11-04-2016,Standard Class,SP20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405,West,OFFFA10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0,1.1946,FALSE,,,,,
9703,CA2017147032,31-07-2017,08-04-2017,Standard Class,LB16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFFPA10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0,5.5392,FALSE,,,,,
9704,CA2017147032,31-07-2017,08-04-2017,Standard Class,LB16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFFBI10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0,390.977,TRUE,,,,,
9705,CA2017147032,31-07-2017,08-04-2017,Standard Class,LB16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFFBI10002897,Office Supplies,Binders,"Black Avery MemoSize 3Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0,5.3949,FALSE,,,,,
9706,CA2017125990,19-10-2017,23-10-2017,Standard Class,JS16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFFBI10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,FALSE,,,,,
9707,CA2016161746,21-10-2016,27-10-2016,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FURCH10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,FALSE,,,,,
9708,CA2016161746,21-10-2016,27-10-2016,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFFAR10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,FALSE,,,,,
9709,CA2016161746,21-10-2016,27-10-2016,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FURFU10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.5888,FALSE,,,,,
9710,CA2016161746,21-10-2016,27-10-2016,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFFST10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,FALSE,,,,,
9711,CA2014114251,11-05-2014,11-10-2014,Standard Class,MD17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FURFU10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2,0.2,34.196,FALSE,,,,,
9712,CA2014114251,11-05-2014,11-10-2014,Standard Class,MD17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFFBI10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2,0.7,8.796,FALSE,,,,,
9713,CA2014114251,11-05-2014,11-10-2014,Standard Class,MD17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFFST10003716,Office Supplies,Storage,Tennsco DoubleTier Lockers,1080.096,6,0.2,94.5084,FALSE,,,,,
9714,CA2014114251,11-05-2014,11-10-2014,Standard Class,MD17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TECAC10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,6.445,FALSE,,,,,
9715,CA2014114251,11-05-2014,11-10-2014,Standard Class,MD17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TECAC10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,FALSE,,,,,
9716,CA2016116379,11-07-2016,11-12-2016,Standard Class,LD17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFFBI10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,FALSE,,,,,
9717,US2016144477,08-12-2016,14-08-2016,Second Class,DB13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFFAR10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,FALSE,,,,,
9718,CA2016108210,30-05-2016,31-05-2016,Same Day,AT10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TECPH10002293,Technology,Phones,Anker 36W 4Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996,FALSE,,,,,
9719,CA2016108210,30-05-2016,31-05-2016,Same Day,AT10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TECAC10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,FALSE,,,,,
9720,CA2017166835,11-12-2017,14-11-2017,Second Class,DK13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFFST10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,55.256,FALSE,,,,,
9721,CA2016119641,22-09-2016,26-09-2016,Standard Class,CS12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,FURFU10002445,Furniture,Furnishings,"DAX TwoTone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584,FALSE,,,,,
9722,CA2016105781,16-02-2016,20-02-2016,Standard Class,JF15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,FURCH10001802,Furniture,Chairs,Hon EveryDay Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234,FALSE,,,,,
9723,CA2016105781,16-02-2016,20-02-2016,Standard Class,JF15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,TECAC10003628,Technology,Accessories,Logitech 910002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0,39.5868,FALSE,,,,,
9724,CA2014101364,22-12-2014,26-12-2014,Standard Class,TW21025,Tamara Willingham,Home Office,United States,New York City,New York,10011,East,OFFBI10003984,Office Supplies,Binders,LockUp Easel 'SpelBinder',296.712,13,0.2,100.1403,TRUE,,,,,
9725,CA2015117898,12-05-2015,12-11-2015,Standard Class,TB21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,OFFEN10004459,Office Supplies,Envelopes,SecurityTint Envelopes,12.224,2,0.2,4.4312,FALSE,,,,,
9726,CA2017142293,17-09-2017,20-09-2017,First Class,SC20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TECAC10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874,FALSE,,,,,
9727,CA2017167395,12-02-2017,12-04-2017,First Class,KM16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFFAP10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0,80.3208,FALSE,,,,,
9728,CA2017167395,12-02-2017,12-04-2017,First Class,KM16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,TECPH10004977,Technology,Phones,GE 30524EE4,979.95,5,0,284.1855,TRUE,,,,,
9729,CA2017167395,12-02-2017,12-04-2017,First Class,KM16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFFSU10001935,Office Supplies,Supplies,Staple remover,4.36,2,0,0.1744,FALSE,,,,,
9730,CA2014111962,29-09-2014,10-04-2014,Standard Class,EB14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFFBI10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14,FALSE,,,,,
9731,CA2014111962,29-09-2014,10-04-2014,Standard Class,EB14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFFST10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0,153.4725,TRUE,,,,,
9732,CA2017124261,14-11-2017,19-11-2017,Standard Class,JE15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFFAR10003504,Office Supplies,Art,Newell 347,34.24,8,0,9.9296,FALSE,,,,,
9733,CA2014114321,20-08-2014,25-08-2014,Standard Class,NC18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FURCH10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.0696,TRUE,,,,,
9734,CA2014114321,20-08-2014,25-08-2014,Standard Class,NC18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFFPA10000246,Office Supplies,Paper,Riverleaf StikWithit Designer Note Cubes,20.12,2,0,9.2552,FALSE,,,,,
9735,CA2014114321,20-08-2014,25-08-2014,Standard Class,NC18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFFBI10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0,421.5853,TRUE,,,,,
9736,CA2014128062,19-11-2014,22-11-2014,Second Class,AD10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFFPA10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 81/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845,FALSE,,,,,
9737,US2015100069,29-06-2015,07-03-2015,Standard Class,NF18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,TECPH10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0,72.8946,FALSE,,,,,
9738,CA2017129294,16-03-2017,21-03-2017,Standard Class,KD16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFFST10002615,Office Supplies,Storage,"Dual Level, SingleWidth Filing Carts",310.12,2,0,80.6312,FALSE,,,,,
9739,CA2017129294,16-03-2017,21-03-2017,Standard Class,KD16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFFBI10004236,Office Supplies,Binders,"XtraLife ClearVue SlantD Ring Binder, White, 3""",70.464,6,0.2,22.9008,FALSE,,,,,
9740,CA2017129294,16-03-2017,21-03-2017,Standard Class,KD16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFFBI10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,FALSE,,,,,
9741,CA2017129294,16-03-2017,21-03-2017,Standard Class,KD16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFFAP10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0,54.8613,FALSE,,,,,
9742,CA2015117086,11-08-2015,11-12-2015,Standard Class,QJ19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,FURBO10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0,1013.127,TRUE,,,,,
9743,CA2017131303,28-11-2017,12-02-2017,Standard Class,EP13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,OFFLA10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0,29.4455,FALSE,,,,,
9744,CA2016137127,16-06-2016,22-06-2016,Standard Class,JJ15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,OFFLA10001641,Office Supplies,Labels,Avery 518,9.45,3,0,4.536,FALSE,,,,,
9745,CA2017141782,21-01-2017,25-01-2017,Standard Class,BE11410,Bobby Elias,Consumer,United States,Aurora,Illinois,60505,Central,OFFEN10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,0.2,90.6444,FALSE,,,,,
9746,CA2017137505,24-11-2017,24-11-2017,Same Day,BP11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FURTA10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102,FALSE,,,,,
9747,CA2017137505,24-11-2017,24-11-2017,Same Day,BP11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FURTA10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,1.7772,FALSE,,,,,
9748,US2014140914,11-11-2014,15-11-2014,Standard Class,BH11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FURFU10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.984,2,0.6,7.9634,FALSE,,,,,
9749,US2014140914,11-11-2014,15-11-2014,Standard Class,BH11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FURCH10003379,Furniture,Chairs,Global Commerce Series HighBack Swivel/Tilt Chairs,797.944,4,0.3,56.996,FALSE,,,,,
9750,CA2016158358,03-04-2016,03-08-2016,Standard Class,EM13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,TECAC10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,FALSE,,,,,
9751,CA2016113390,10-11-2016,15-10-2016,Standard Class,EP13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFFAR10003183,Office Supplies,Art,Avery Fluorescent Highlighter FourColor Set,5.344,2,0.2,0.668,FALSE,,,,,
9752,CA2016113390,10-11-2016,15-10-2016,Standard Class,EP13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFFAR10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465,FALSE,,,,,
9753,US2016158680,07-01-2016,07-02-2016,First Class,NZ18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115,West,OFFBI10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2,0.9048,FALSE,,,,,
9754,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFFLA10000476,Office Supplies,Labels,"Avery 05222 Permanent SelfAdhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,0,3.7996,FALSE,,,,,
9755,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFFBI10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,2,0,8.88,FALSE,,,,,
9756,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFFST10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.9882,FALSE,,,,,
9757,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FURTA10002533,Furniture,Tables,BPI Conference Tables,292.1,2,0,58.42,FALSE,,,,,
9758,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,TECPH10004006,Technology,Phones,Panasonic KX  TS880B Telephone,206.1,5,0,55.647,FALSE,,,,,
9759,CA2017113705,27-03-2017,29-03-2017,Second Class,LC16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFFPA10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0,8.1144,FALSE,,,,,
9760,CA2016146913,31-10-2016,11-05-2016,Standard Class,SF20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,FURCH10001854,Furniture,Chairs,Office Star  Professional Matrix Back Chair with 2to1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,FALSE,,,,,
9761,CA2017159135,11-04-2017,11-08-2017,Standard Class,KM16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,OFFAR10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,0,1.419,FALSE,,,,,
9762,CA2014121762,14-02-2014,18-02-2014,Standard Class,ML17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TECAC10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892,FALSE,,,,,
9763,CA2014121762,14-02-2014,18-02-2014,Standard Class,ML17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFFAP10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488,FALSE,,,,,
9764,CA2014121762,14-02-2014,18-02-2014,Standard Class,ML17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFFSU10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724,FALSE,,,,,
9765,CA2014123855,18-06-2014,23-06-2014,Standard Class,MC18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90036,West,TECPH10000215,Technology,Phones,Plantronics Cordless Phone Headset with Inline Volume  M214C,139.8,5,0.2,12.2325,FALSE,,,,,
9766,CA2017101959,28-02-2017,03-06-2017,Standard Class,DB13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFFBI10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0,4.7232,FALSE,,,,,
9767,CA2017101959,28-02-2017,03-06-2017,Standard Class,DB13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFFPA10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501,FALSE,,,,,
9768,CA2017102659,12-09-2017,15-12-2017,Standard Class,LW17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFFBI10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,5,0,26.901,FALSE,,,,,
9769,CA2017142328,12-07-2017,14-12-2017,Standard Class,TC21535,Tracy Collins,Home Office,United States,San Francisco,California,94122,West,OFFPA10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,0,25.02,FALSE,,,,,
9770,CA2016123533,24-11-2016,30-11-2016,Standard Class,SC20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,FURBO10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2,8.498,FALSE,,,,,
9771,CA2016123533,24-11-2016,30-11-2016,Standard Class,SC20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,OFFPA10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2,3.4216,FALSE,,,,,
9772,CA2016123533,24-11-2016,30-11-2016,Standard Class,SC20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,OFFAP10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,0.2,4.2384,FALSE,,,,,
9773,CA2016104983,07-03-2016,07-03-2016,Same Day,FM14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFFPA10000167,Office Supplies,Paper,Xerox 1925,123.92,5,0.2,38.725,FALSE,,,,,
9774,CA2016160234,26-06-2016,07-03-2016,Standard Class,PF19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318,South,TECPH10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone  Dark gray,135.95,1,0,39.4255,FALSE,,,,,
9775,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFFBI10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8,3701.8928,TRUE,,,,,
9776,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,FURFU10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.496,3,0.6,10.0602,FALSE,,,,,
9777,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFFBI10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,0.8,26.8544,FALSE,,,,,
9778,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,TECAC10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,9,0.2,26.946,FALSE,,,,,
9779,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFFBI10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,5,0.8,13.32,FALSE,,,,,
9780,CA2014169019,26-07-2014,30-07-2014,Standard Class,LF17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFFAP10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,0.8,12.09,FALSE,,,,,
9781,CA2016153178,14-09-2016,18-09-2016,Standard Class,CL12565,Clay Ludtke,Consumer,United States,Long Beach,New York,11561,East,TECPH10001944,Technology,Phones,WiEx zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,TRUE,,,,,
9782,CA2016153178,14-09-2016,18-09-2016,Standard Class,CL12565,Clay Ludtke,Consumer,United States,Long Beach,New York,11561,East,OFFBI10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588,TRUE,,,,,
9783,CA2015149748,31-05-2015,06-02-2015,Second Class,EM13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFFPA10002120,Office Supplies,Paper,Xerox 1889,274.8,5,0,134.652,TRUE,,,,,
9784,CA2015149748,31-05-2015,06-02-2015,Second Class,EM13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFFST10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886,FALSE,,,,,
9785,CA2015149748,31-05-2015,06-02-2015,Second Class,EM13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,FURFU10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,8.28,2,0,2.9808,FALSE,,,,,
9786,CA2015155635,05-09-2015,13-05-2015,Standard Class,ME17725,Max Engle,Consumer,United States,Louisville,Kentucky,40214,South,OFFBI10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,0,23.9169,FALSE,,,,,
9787,US2014114377,11-05-2014,11-05-2014,Same Day,BG11035,Barry Gonzalez,Consumer,United States,Hampton,Virginia,23666,South,FURCH10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.9,5,0,40.473,FALSE,,,,,
9788,CA2017144491,27-03-2017,04-01-2017,Standard Class,CJ12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FURBO10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5Shelf Bookcases, Custom Colors",1023.332,5,0.32,30.098,FALSE,,,,,
9789,CA2017144491,27-03-2017,04-01-2017,Standard Class,CJ12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FURCH10004063,Furniture,Chairs,Global Deluxe HighBack Manager's Chair,600.558,3,0.3,8.5794,FALSE,,,,,
9790,CA2017144491,27-03-2017,04-01-2017,Standard Class,CJ12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,TECAC10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,39.992,1,0.2,6.9986,FALSE,,,,,
9791,CA2017144491,27-03-2017,04-01-2017,Standard Class,CJ12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FURCH10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,0.3,66.3916,FALSE,,,,,
9792,CA2014127166,21-05-2014,23-05-2014,Second Class,KH16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFFEN10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2,21.024,FALSE,,,,,
9793,CA2014127166,21-05-2014,23-05-2014,Second Class,KH16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,FURCH10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,29.2524,FALSE,,,,,
9794,CA2014127166,21-05-2014,23-05-2014,Second Class,KH16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFFPA10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2,1.6308,FALSE,,,,,
9795,CA2014127166,21-05-2014,23-05-2014,Second Class,KH16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFFBI10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8,31.008,FALSE,,,,,
9796,CA2016125920,21-05-2016,28-05-2016,Standard Class,SH19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,60610,Central,OFFBI10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,0.8,5.8869,FALSE,,,,,
9797,CA2015128608,01-12-2015,17-01-2015,Standard Class,CS12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,OFFAR10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,0.2,1.5552,FALSE,,,,,
9798,CA2015128608,01-12-2015,17-01-2015,Standard Class,CS12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TECPH10004977,Technology,Phones,GE 30524EE4,235.188,2,0.4,43.1178,FALSE,,,,,
9799,CA2015128608,01-12-2015,17-01-2015,Standard Class,CS12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TECPH10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,4,0.4,2.6376,FALSE,,,,,
9800,CA2015128608,01-12-2015,17-01-2015,Standard Class,CS12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TECAC10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,0.2,2.2066,FALSE,,,,,
9801,CA2015128608,01-12-2015,17-01-2015,Standard Class,CS12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TECPH10002262,Technology,Phones,LG Electronics Tone+ HBS730 Bluetooth Headset,107.118,3,0.4,21.4236,FALSE,,,,,
9802,CA2017137918,29-09-2017,10-06-2017,Standard Class,JK15730,Joe Kamberova,Consumer,United States,Lodi,California,95240,West,OFFSU10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with NickelPlated Handles, 3 7/8"" Cut, 8""L",97.3,7,0,28.217,FALSE,,,,,
9803,CA2015122973,18-07-2015,20-07-2015,Second Class,PJ19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,OFFBI10004182,Office Supplies,Binders,Economy Binders,3.328,2,0.2,1.2064,FALSE,,,,,
9804,CA2015122973,18-07-2015,20-07-2015,Second Class,PJ19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,TECPH10002468,Technology,Phones,"Plantronics CS 50USB  headset  Convertible, Monaural",135.99,1,0,36.7173,FALSE,,,,,
